timestamp_utc,load_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2017-08-02 09:30:00+00:00,5.430,5.430,1.357,0.339,8.440,0.000,0.000
2017-08-02 09:45:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-02 10:00:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-02 10:15:00+00:00,5.520,5.520,1.380,0.345,8.440,0.000,0.000
2017-08-02 10:30:00+00:00,5.190,5.190,1.298,0.324,8.440,0.000,0.000
2017-08-02 10:45:00+00:00,4.960,4.960,1.240,0.310,8.440,0.000,0.000
2017-08-02 11:00:00+00:00,4.990,4.990,1.248,0.312,8.440,0.000,0.000
2017-08-02 11:15:00+00:00,4.995,4.995,1.249,0.312,8.440,0.000,0.000
2017-08-02 11:30:00+00:00,4.725,4.725,1.181,0.295,8.440,0.000,0.000
2017-08-02 11:45:00+00:00,4.950,4.950,1.238,0.309,8.440,0.000,0.000
2017-08-02 12:00:00+00:00,4.740,4.740,1.185,0.296,8.440,0.000,0.000
2017-08-02 12:15:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-02 12:30:00+00:00,4.910,4.910,1.228,0.307,8.440,0.000,0.000
2017-08-02 12:45:00+00:00,4.915,4.915,1.229,0.307,8.440,0.000,0.000
2017-08-02 13:00:00+00:00,4.720,4.720,1.180,0.295,8.440,0.000,0.000
2017-08-02 13:15:00+00:00,4.915,4.915,1.229,0.307,8.440,0.000,0.000
2017-08-02 13:30:00+00:00,5.015,5.015,1.254,0.313,8.440,0.000,0.000
2017-08-02 13:45:00+00:00,4.980,4.980,1.245,0.311,8.440,0.000,0.000
2017-08-02 14:00:00+00:00,5.060,5.060,1.265,0.316,8.440,0.000,0.000
2017-08-02 14:15:00+00:00,5.100,5.100,1.275,0.319,8.440,0.000,0.000
2017-08-02 14:30:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-08-02 14:45:00+00:00,5.280,5.280,1.320,0.330,8.440,0.000,0.000
2017-08-02 15:00:00+00:00,5.175,5.175,1.294,0.323,8.440,0.000,0.000
2017-08-02 15:15:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-08-02 15:30:00+00:00,5.080,5.080,1.270,0.318,8.440,0.000,0.000
2017-08-02 15:45:00+00:00,5.385,5.385,1.346,0.337,8.440,0.000,0.000
2017-08-02 16:00:00+00:00,5.270,5.270,1.317,0.329,8.440,0.000,0.000
2017-08-02 16:15:00+00:00,5.110,5.110,1.278,0.319,8.440,0.000,0.000
2017-08-02 16:30:00+00:00,5.330,5.330,1.333,0.333,8.440,0.000,0.000
2017-08-02 16:45:00+00:00,5.180,5.180,1.295,0.324,8.440,0.000,0.000
2017-08-02 17:00:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-02 17:15:00+00:00,5.365,5.365,1.341,0.335,8.440,0.000,0.000
2017-08-02 17:30:00+00:00,5.140,5.140,1.285,0.321,8.440,0.000,0.000
2017-08-02 17:45:00+00:00,5.270,5.270,1.317,0.329,8.440,0.000,0.000
2017-08-02 18:00:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-02 18:15:00+00:00,5.360,5.360,1.340,0.335,8.440,0.000,0.000
2017-08-02 18:30:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-08-02 18:45:00+00:00,5.085,5.085,1.271,0.318,8.440,0.000,0.000
2017-08-02 19:00:00+00:00,5.100,5.100,1.275,0.319,8.440,0.000,0.000
2017-08-02 19:15:00+00:00,5.245,5.245,1.311,0.328,8.440,0.000,0.000
2017-08-02 19:30:00+00:00,5.315,5.315,1.329,0.332,8.440,0.000,0.000
2017-08-02 19:45:00+00:00,5.385,5.385,1.346,0.337,8.440,0.000,0.000
2017-08-02 20:00:00+00:00,5.255,5.255,1.314,0.328,8.440,0.000,0.000
2017-08-02 20:15:00+00:00,5.680,5.680,1.420,0.355,8.440,0.000,0.000
2017-08-02 20:30:00+00:00,5.765,5.765,1.441,0.360,8.440,0.000,0.000
2017-08-02 20:45:00+00:00,5.670,5.670,1.417,0.354,8.440,0.000,0.000
2017-08-02 21:00:00+00:00,5.625,5.625,1.406,0.352,8.440,0.000,0.000
2017-08-02 21:15:00+00:00,5.595,5.595,1.399,0.350,8.440,0.000,0.000
2017-08-02 21:30:00+00:00,5.130,5.130,1.282,0.321,8.440,0.000,0.000
2017-08-02 21:45:00+00:00,5.525,5.525,1.381,0.345,8.440,0.000,0.000
2017-08-02 22:00:00+00:00,5.625,5.625,1.406,0.352,8.440,0.000,0.000
2017-08-02 22:15:00+00:00,5.285,5.285,1.321,0.330,8.440,0.000,0.000
2017-08-02 22:30:00+00:00,5.350,5.350,1.337,0.334,8.440,0.000,0.000
2017-08-02 22:45:00+00:00,5.210,5.210,1.302,0.326,8.440,0.000,0.000
2017-08-02 23:00:00+00:00,4.590,4.590,1.147,0.287,8.440,0.000,0.000
2017-08-02 23:15:00+00:00,4.460,4.460,1.115,0.279,8.440,0.000,0.000
2017-08-02 23:30:00+00:00,3.780,3.780,0.945,0.236,8.440,0.000,0.000
2017-08-02 23:45:00+00:00,3.155,3.155,0.789,0.197,8.440,0.000,0.000
2017-08-03 00:00:00+00:00,3.270,3.270,0.818,0.204,8.440,0.000,0.000
2017-08-03 00:15:00+00:00,3.345,3.345,0.836,0.209,8.440,0.000,0.000
2017-08-03 00:30:00+00:00,3.390,3.390,0.848,0.212,8.440,0.000,0.000
2017-08-03 00:45:00+00:00,3.790,3.790,0.948,0.237,8.440,0.000,0.000
2017-08-03 01:00:00+00:00,3.135,3.135,0.784,0.196,8.440,0.000,0.000
2017-08-03 01:15:00+00:00,2.995,2.995,0.749,0.187,8.440,0.000,0.000
2017-08-03 01:30:00+00:00,2.695,2.695,0.674,0.168,8.440,0.000,0.000
2017-08-03 01:45:00+00:00,2.700,2.700,0.675,0.169,8.440,0.000,0.000
2017-08-03 02:00:00+00:00,2.740,2.740,0.685,0.171,8.440,0.000,0.000
2017-08-03 02:15:00+00:00,2.945,2.945,0.736,0.184,8.440,0.000,0.000
2017-08-03 02:30:00+00:00,3.680,3.680,0.920,0.230,8.440,0.000,0.000
2017-08-03 02:45:00+00:00,3.850,3.850,0.963,0.241,8.440,0.000,0.000
2017-08-03 03:00:00+00:00,3.500,3.500,0.875,0.219,8.440,0.000,0.000
2017-08-03 03:15:00+00:00,3.420,3.420,0.855,0.214,8.440,0.000,0.000
2017-08-03 03:30:00+00:00,3.435,3.435,0.859,0.215,8.440,0.000,0.000
2017-08-03 03:45:00+00:00,3.455,3.455,0.864,0.216,8.440,0.000,0.000
2017-08-03 04:00:00+00:00,3.155,3.155,0.789,0.197,8.440,0.000,0.000
2017-08-03 04:15:00+00:00,3.140,3.140,0.785,0.196,8.440,0.000,0.000
2017-08-03 04:30:00+00:00,3.480,3.480,0.870,0.217,8.440,0.000,0.000
2017-08-03 04:45:00+00:00,3.380,3.380,0.845,0.211,8.440,0.000,0.000
2017-08-03 05:00:00+00:00,3.540,3.540,0.885,0.221,8.440,0.000,0.000
2017-08-03 05:15:00+00:00,3.260,3.260,0.815,0.204,8.440,0.000,0.000
2017-08-03 05:30:00+00:00,3.125,3.125,0.781,0.195,8.440,0.000,0.000
2017-08-03 05:45:00+00:00,2.835,2.835,0.709,0.177,8.440,0.000,0.000
2017-08-03 06:00:00+00:00,2.820,2.820,0.705,0.176,8.440,0.000,0.000
2017-08-03 06:15:00+00:00,2.915,2.915,0.729,0.182,8.440,0.000,0.000
2017-08-03 06:30:00+00:00,2.815,2.815,0.704,0.176,8.440,0.000,0.000
2017-08-03 06:45:00+00:00,4.775,4.775,1.194,0.298,8.440,0.000,0.000
2017-08-03 07:00:00+00:00,3.855,3.855,0.964,0.241,8.440,0.000,0.000
2017-08-03 07:15:00+00:00,3.865,3.865,0.966,0.242,8.440,0.000,0.000
2017-08-03 07:30:00+00:00,3.665,3.665,0.916,0.229,8.440,0.000,0.000
2017-08-03 07:45:00+00:00,3.860,3.860,0.965,0.241,8.440,0.000,0.000
2017-08-03 08:00:00+00:00,5.175,5.175,1.294,0.323,8.440,0.000,0.000
2017-08-03 08:15:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-03 08:30:00+00:00,5.290,5.290,1.323,0.331,8.440,0.000,0.000
2017-08-03 08:45:00+00:00,5.620,5.620,1.405,0.351,8.440,0.000,0.000
2017-08-03 09:00:00+00:00,5.950,5.950,1.488,0.372,8.440,0.000,0.000
2017-08-03 09:15:00+00:00,5.760,5.760,1.440,0.360,8.440,0.000,0.000
2017-08-03 09:30:00+00:00,5.520,5.520,1.380,0.345,8.440,0.000,0.000
2017-08-03 09:45:00+00:00,5.460,5.460,1.365,0.341,8.440,0.000,0.000
2017-08-03 10:00:00+00:00,5.805,5.805,1.451,0.363,8.440,0.000,0.000
2017-08-03 10:15:00+00:00,5.580,5.580,1.395,0.349,8.440,0.000,0.000
2017-08-03 10:30:00+00:00,5.590,5.590,1.397,0.349,8.440,0.000,0.000
2017-08-03 10:45:00+00:00,5.900,5.900,1.475,0.369,8.440,0.000,0.000
2017-08-03 11:00:00+00:00,5.575,5.575,1.394,0.348,8.440,0.000,0.000
2017-08-03 11:15:00+00:00,5.515,5.515,1.379,0.345,8.440,0.000,0.000
2017-08-03 11:30:00+00:00,5.650,5.650,1.413,0.353,8.440,0.000,0.000
2017-08-03 11:45:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-03 12:00:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-08-03 12:15:00+00:00,5.180,5.180,1.295,0.324,8.440,0.000,0.000
2017-08-03 12:30:00+00:00,4.935,4.935,1.234,0.308,8.440,0.000,0.000
2017-08-03 12:45:00+00:00,4.960,4.960,1.240,0.310,8.440,0.000,0.000
2017-08-03 13:00:00+00:00,5.125,5.125,1.281,0.320,8.440,0.000,0.000
2017-08-03 13:15:00+00:00,5.185,5.185,1.296,0.324,8.440,0.000,0.000
2017-08-03 13:30:00+00:00,5.035,5.035,1.259,0.315,8.440,0.000,0.000
2017-08-03 13:45:00+00:00,5.110,5.110,1.278,0.319,8.440,0.000,0.000
2017-08-03 14:00:00+00:00,5.060,5.060,1.265,0.316,8.440,0.000,0.000
2017-08-03 14:15:00+00:00,5.285,5.285,1.321,0.330,8.440,0.000,0.000
2017-08-03 14:30:00+00:00,5.080,5.080,1.270,0.318,8.440,0.000,0.000
2017-08-03 14:45:00+00:00,5.225,5.225,1.306,0.327,8.440,0.000,0.000
2017-08-03 15:00:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-03 15:15:00+00:00,5.395,5.395,1.349,0.337,8.440,0.000,0.000
2017-08-03 15:30:00+00:00,5.355,5.355,1.339,0.335,8.440,0.000,0.000
2017-08-03 15:45:00+00:00,5.580,5.580,1.395,0.349,8.440,0.000,0.000
2017-08-03 16:00:00+00:00,5.460,5.460,1.365,0.341,8.440,0.000,0.000
2017-08-03 16:15:00+00:00,5.355,5.355,1.339,0.335,8.440,0.000,0.000
2017-08-03 16:30:00+00:00,5.395,5.395,1.349,0.337,8.440,0.000,0.000
2017-08-03 16:45:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-08-03 17:00:00+00:00,5.345,5.345,1.336,0.334,8.440,0.000,0.000
2017-08-03 17:15:00+00:00,5.110,5.110,1.278,0.319,8.440,0.000,0.000
2017-08-03 17:30:00+00:00,5.040,5.040,1.260,0.315,8.440,0.000,0.000
2017-08-03 17:45:00+00:00,5.465,5.465,1.366,0.342,8.440,0.000,0.000
2017-08-03 18:00:00+00:00,5.175,5.175,1.294,0.323,8.440,0.000,0.000
2017-08-03 18:15:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-03 18:30:00+00:00,5.385,5.385,1.346,0.337,8.440,0.000,0.000
2017-08-03 18:45:00+00:00,5.555,5.555,1.389,0.347,8.440,0.000,0.000
2017-08-03 19:00:00+00:00,5.220,5.220,1.305,0.326,8.440,0.000,0.000
2017-08-03 19:15:00+00:00,5.515,5.515,1.379,0.345,8.440,0.000,0.000
2017-08-03 19:30:00+00:00,5.255,5.255,1.314,0.328,8.440,0.000,0.000
2017-08-03 19:45:00+00:00,5.235,5.235,1.309,0.327,8.440,0.000,0.000
2017-08-03 20:00:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-03 20:15:00+00:00,5.025,5.025,1.256,0.314,8.440,0.000,0.000
2017-08-03 20:30:00+00:00,5.060,5.060,1.265,0.316,8.440,0.000,0.000
2017-08-03 20:45:00+00:00,5.480,5.480,1.370,0.343,8.440,0.000,0.000
2017-08-03 21:00:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-08-03 21:15:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-03 21:30:00+00:00,5.835,5.835,1.459,0.365,8.440,0.000,0.000
2017-08-03 21:45:00+00:00,5.555,5.555,1.389,0.347,8.440,0.000,0.000
2017-08-03 22:00:00+00:00,5.400,5.400,1.350,0.338,8.440,0.000,0.000
2017-08-03 22:15:00+00:00,5.455,5.455,1.364,0.341,8.440,0.000,0.000
2017-08-03 22:30:00+00:00,5.425,5.425,1.356,0.339,8.440,0.000,0.000
2017-08-03 22:45:00+00:00,5.510,5.510,1.377,0.344,8.440,0.000,0.000
2017-08-03 23:00:00+00:00,5.415,5.415,1.354,0.338,8.440,0.000,0.000
2017-08-03 23:15:00+00:00,5.040,5.040,1.260,0.315,8.440,0.000,0.000
2017-08-03 23:30:00+00:00,5.040,5.040,1.260,0.315,8.440,0.000,0.000
2017-08-03 23:45:00+00:00,5.260,5.260,1.315,0.329,8.440,0.000,0.000
2017-08-04 00:00:00+00:00,5.240,5.240,1.310,0.328,8.440,0.000,0.000
2017-08-04 00:15:00+00:00,4.305,4.305,1.076,0.269,8.440,0.000,0.000
2017-08-04 00:30:00+00:00,4.225,4.225,1.056,0.264,8.440,0.000,0.000
2017-08-04 00:45:00+00:00,3.600,3.600,0.900,0.225,8.440,0.000,0.000
2017-08-04 01:00:00+00:00,3.430,3.430,0.858,0.214,8.440,0.000,0.000
2017-08-04 01:15:00+00:00,3.255,3.255,0.814,0.203,8.440,0.000,0.000
2017-08-04 01:30:00+00:00,3.590,3.590,0.897,0.224,8.440,0.000,0.000
2017-08-04 01:45:00+00:00,3.260,3.260,0.815,0.204,8.440,0.000,0.000
2017-08-04 02:00:00+00:00,2.995,2.995,0.749,0.187,8.440,0.000,0.000
2017-08-04 02:15:00+00:00,2.820,2.820,0.705,0.176,8.440,0.000,0.000
2017-08-04 02:30:00+00:00,3.685,3.685,0.921,0.230,8.440,0.000,0.000
2017-08-04 02:45:00+00:00,3.950,3.950,0.988,0.247,8.440,0.000,0.000
2017-08-04 03:00:00+00:00,3.635,3.635,0.909,0.227,8.440,0.000,0.000
2017-08-04 03:15:00+00:00,3.555,3.555,0.889,0.222,8.440,0.000,0.000
2017-08-04 03:30:00+00:00,3.350,3.350,0.838,0.209,8.440,0.000,0.000
2017-08-04 03:45:00+00:00,3.570,3.570,0.892,0.223,8.440,0.000,0.000
2017-08-04 04:00:00+00:00,3.215,3.215,0.804,0.201,8.440,0.000,0.000
2017-08-04 04:15:00+00:00,3.150,3.150,0.787,0.197,8.440,0.000,0.000
2017-08-04 04:30:00+00:00,3.665,3.665,0.916,0.229,8.440,0.000,0.000
2017-08-04 04:45:00+00:00,3.515,3.515,0.879,0.220,8.440,0.000,0.000
2017-08-04 05:00:00+00:00,3.470,3.470,0.868,0.217,8.440,0.000,0.000
2017-08-04 05:15:00+00:00,3.300,3.300,0.825,0.206,8.440,0.000,0.000
2017-08-04 05:30:00+00:00,3.300,3.300,0.825,0.206,8.440,0.000,0.000
2017-08-04 05:45:00+00:00,3.315,3.315,0.829,0.207,8.440,0.000,0.000
2017-08-04 06:00:00+00:00,3.260,3.260,0.815,0.204,8.440,0.000,0.000
2017-08-04 06:15:00+00:00,2.960,2.960,0.740,0.185,8.440,0.000,0.000
2017-08-04 06:30:00+00:00,2.830,2.830,0.708,0.177,8.440,0.000,0.000
2017-08-04 06:45:00+00:00,2.805,2.805,0.701,0.175,8.440,0.000,0.000
2017-08-04 07:00:00+00:00,3.920,3.920,0.980,0.245,8.440,0.000,0.000
2017-08-04 07:15:00+00:00,6.565,6.565,1.641,0.410,8.440,0.000,0.000
2017-08-04 07:30:00+00:00,5.905,5.905,1.476,0.369,8.440,0.000,0.000
2017-08-04 07:45:00+00:00,6.280,6.280,1.570,0.393,8.440,0.000,0.000
2017-08-04 08:00:00+00:00,5.280,5.280,1.320,0.330,8.440,0.000,0.000
2017-08-04 08:15:00+00:00,5.090,5.090,1.272,0.318,8.440,0.000,0.000
2017-08-04 08:30:00+00:00,5.250,5.250,1.312,0.328,8.440,0.000,0.000
2017-08-04 08:45:00+00:00,5.005,5.005,1.251,0.313,8.440,0.000,0.000
2017-08-04 09:00:00+00:00,4.925,4.925,1.231,0.308,8.440,0.000,0.000
2017-08-04 09:15:00+00:00,4.845,4.845,1.211,0.303,8.440,0.000,0.000
2017-08-04 09:30:00+00:00,4.800,4.800,1.200,0.300,8.440,0.000,0.000
2017-08-04 09:45:00+00:00,4.650,4.650,1.163,0.291,8.440,0.000,0.000
2017-08-04 10:00:00+00:00,4.985,4.985,1.246,0.312,8.440,0.000,0.000
2017-08-04 10:15:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-04 10:30:00+00:00,4.710,4.710,1.177,0.294,8.440,0.000,0.000
2017-08-04 10:45:00+00:00,4.825,4.825,1.206,0.302,8.440,0.000,0.000
2017-08-04 11:00:00+00:00,4.985,4.985,1.246,0.312,8.440,0.000,0.000
2017-08-04 11:15:00+00:00,5.375,5.375,1.344,0.336,8.440,0.000,0.000
2017-08-04 11:30:00+00:00,4.990,4.990,1.248,0.312,8.440,0.000,0.000
2017-08-04 11:45:00+00:00,4.755,4.755,1.189,0.297,8.440,0.000,0.000
2017-08-04 12:00:00+00:00,4.795,4.795,1.199,0.300,8.440,0.000,0.000
2017-08-04 12:15:00+00:00,5.080,5.080,1.270,0.318,8.440,0.000,0.000
2017-08-04 12:30:00+00:00,5.545,5.545,1.386,0.347,8.440,0.000,0.000
2017-08-04 12:45:00+00:00,5.765,5.765,1.441,0.360,8.440,0.000,0.000
2017-08-04 13:00:00+00:00,5.560,5.560,1.390,0.347,8.440,0.000,0.000
2017-08-04 13:15:00+00:00,4.995,4.995,1.249,0.312,8.440,0.000,0.000
2017-08-04 13:30:00+00:00,5.095,5.095,1.274,0.318,8.440,0.000,0.000
2017-08-04 13:45:00+00:00,5.055,5.055,1.264,0.316,8.440,0.000,0.000
2017-08-04 14:00:00+00:00,4.950,4.950,1.238,0.309,8.440,0.000,0.000
2017-08-04 14:15:00+00:00,5.290,5.290,1.323,0.331,8.440,0.000,0.000
2017-08-04 14:30:00+00:00,4.885,4.885,1.221,0.305,8.440,0.000,0.000
2017-08-04 14:45:00+00:00,4.980,4.980,1.245,0.311,8.440,0.000,0.000
2017-08-04 15:00:00+00:00,5.095,5.095,1.274,0.318,8.440,0.000,0.000
2017-08-04 15:15:00+00:00,5.155,5.155,1.289,0.322,8.440,0.000,0.000
2017-08-04 15:30:00+00:00,5.220,5.220,1.305,0.326,8.440,0.000,0.000
2017-08-04 15:45:00+00:00,5.295,5.295,1.324,0.331,8.440,0.000,0.000
2017-08-04 16:00:00+00:00,5.320,5.320,1.330,0.333,8.440,0.000,0.000
2017-08-04 16:15:00+00:00,5.310,5.310,1.327,0.332,8.440,0.000,0.000
2017-08-04 16:30:00+00:00,5.380,5.380,1.345,0.336,8.440,0.000,0.000
2017-08-04 16:45:00+00:00,5.470,5.470,1.367,0.342,8.440,0.000,0.000
2017-08-04 17:00:00+00:00,5.290,5.290,1.323,0.331,8.440,0.000,0.000
2017-08-04 17:15:00+00:00,5.275,5.275,1.319,0.330,8.440,0.000,0.000
2017-08-04 17:30:00+00:00,5.495,5.495,1.374,0.343,8.440,0.000,0.000
2017-08-04 17:45:00+00:00,5.445,5.445,1.361,0.340,8.440,0.000,0.000
2017-08-04 18:00:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-04 18:15:00+00:00,5.345,5.345,1.336,0.334,8.440,0.000,0.000
2017-08-04 18:30:00+00:00,5.230,5.230,1.308,0.327,8.440,0.000,0.000
2017-08-04 18:45:00+00:00,5.315,5.315,1.329,0.332,8.440,0.000,0.000
2017-08-04 19:00:00+00:00,5.220,5.220,1.305,0.326,8.440,0.000,0.000
2017-08-04 19:15:00+00:00,5.065,5.065,1.266,0.317,8.440,0.000,0.000
2017-08-04 19:30:00+00:00,5.305,5.305,1.326,0.332,8.440,0.000,0.000
2017-08-04 19:45:00+00:00,5.205,5.205,1.301,0.325,8.440,0.000,0.000
2017-08-04 20:00:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-08-04 20:15:00+00:00,5.165,5.165,1.291,0.323,8.440,0.000,0.000
2017-08-04 20:30:00+00:00,5.575,5.575,1.394,0.348,8.440,0.000,0.000
2017-08-04 20:45:00+00:00,5.770,5.770,1.442,0.361,8.440,0.000,0.000
2017-08-04 21:00:00+00:00,5.475,5.475,1.369,0.342,8.440,0.000,0.000
2017-08-04 21:15:00+00:00,5.635,5.635,1.409,0.352,8.440,0.000,0.000
2017-08-04 21:30:00+00:00,5.635,5.635,1.409,0.352,8.440,0.000,0.000
2017-08-04 21:45:00+00:00,5.625,5.625,1.406,0.352,8.440,0.000,0.000
2017-08-04 22:00:00+00:00,5.485,5.485,1.371,0.343,8.440,0.000,0.000
2017-08-04 22:15:00+00:00,5.325,5.325,1.331,0.333,8.440,0.000,0.000
2017-08-04 22:30:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-04 22:45:00+00:00,5.310,5.310,1.327,0.332,8.440,0.000,0.000
2017-08-04 23:00:00+00:00,5.500,5.500,1.375,0.344,8.440,0.000,0.000
2017-08-04 23:15:00+00:00,5.135,5.135,1.284,0.321,8.440,0.000,0.000
2017-08-04 23:30:00+00:00,5.265,5.265,1.316,0.329,8.440,0.000,0.000
2017-08-04 23:45:00+00:00,4.675,4.675,1.169,0.292,8.440,0.000,0.000
2017-08-05 00:00:00+00:00,5.125,5.125,1.281,0.320,8.440,0.000,0.000
2017-08-05 00:15:00+00:00,4.590,4.590,1.147,0.287,8.440,0.000,0.000
2017-08-05 00:30:00+00:00,3.880,3.880,0.970,0.242,8.440,0.000,0.000
2017-08-05 00:45:00+00:00,3.600,3.600,0.900,0.225,8.440,0.000,0.000
2017-08-05 01:00:00+00:00,3.285,3.285,0.821,0.205,8.440,0.000,0.000
2017-08-05 01:15:00+00:00,3.495,3.495,0.874,0.218,8.440,0.000,0.000
2017-08-05 01:30:00+00:00,3.175,3.175,0.794,0.198,8.440,0.000,0.000
2017-08-05 01:45:00+00:00,2.105,2.105,0.526,0.132,8.440,0.000,0.000
2017-08-05 02:00:00+00:00,2.160,2.160,0.540,0.135,8.440,0.000,0.000
2017-08-05 02:15:00+00:00,1.610,1.610,0.403,0.101,8.440,0.000,0.000
2017-08-05 02:30:00+00:00,2.145,2.145,0.536,0.134,8.440,0.000,0.000
2017-08-05 02:45:00+00:00,2.390,2.390,0.598,0.149,8.440,0.000,0.000
2017-08-05 03:00:00+00:00,2.275,2.275,0.569,0.142,8.440,0.000,0.000
2017-08-05 03:15:00+00:00,1.910,1.910,0.477,0.119,8.440,0.000,0.000
2017-08-05 03:30:00+00:00,1.605,1.605,0.401,0.100,8.440,0.000,0.000
2017-08-05 03:45:00+00:00,1.530,1.530,0.383,0.096,8.440,0.000,0.000
2017-08-05 04:00:00+00:00,1.405,1.405,0.351,0.088,8.440,0.000,0.000
2017-08-05 04:15:00+00:00,1.510,1.510,0.378,0.094,8.440,0.000,0.000
2017-08-05 04:30:00+00:00,2.010,2.010,0.502,0.126,8.440,0.000,0.000
2017-08-05 04:45:00+00:00,2.265,2.265,0.566,0.142,8.440,0.000,0.000
2017-08-05 05:00:00+00:00,1.940,1.940,0.485,0.121,8.440,0.000,0.000
2017-08-05 05:15:00+00:00,1.765,1.765,0.441,0.110,8.440,0.000,0.000
2017-08-05 05:30:00+00:00,1.725,1.725,0.431,0.108,8.440,0.000,0.000
2017-08-05 05:45:00+00:00,1.575,1.575,0.394,0.098,8.440,0.000,0.000
2017-08-05 06:00:00+00:00,1.720,1.720,0.430,0.107,8.440,0.000,0.000
2017-08-05 06:15:00+00:00,1.525,1.525,0.381,0.095,8.440,0.000,0.000
2017-08-05 06:30:00+00:00,1.240,1.240,0.310,0.077,8.440,0.000,0.000
2017-08-05 06:45:00+00:00,1.925,1.925,0.481,0.120,8.440,0.000,0.000
2017-08-05 07:00:00+00:00,6.205,6.205,1.551,0.388,8.440,0.000,0.000
2017-08-05 07:15:00+00:00,5.915,5.915,1.479,0.370,8.440,0.000,0.000
2017-08-05 07:30:00+00:00,4.930,4.930,1.232,0.308,8.440,0.000,0.000
2017-08-05 07:45:00+00:00,5.075,5.075,1.269,0.317,8.440,0.000,0.000
2017-08-05 08:00:00+00:00,5.655,5.655,1.414,0.353,8.440,0.000,0.000
2017-08-05 08:15:00+00:00,5.350,5.350,1.337,0.334,8.440,0.000,0.000
2017-08-05 08:30:00+00:00,5.110,5.110,1.278,0.319,8.440,0.000,0.000
2017-08-05 08:45:00+00:00,5.210,5.210,1.302,0.326,8.440,0.000,0.000
2017-08-05 09:00:00+00:00,5.225,5.225,1.306,0.327,8.440,0.000,0.000
2017-08-05 09:15:00+00:00,5.505,5.505,1.376,0.344,8.440,0.000,0.000
2017-08-05 09:30:00+00:00,5.150,5.150,1.288,0.322,8.440,0.000,0.000
2017-08-05 09:45:00+00:00,5.215,5.215,1.304,0.326,8.440,0.000,0.000
2017-08-05 10:00:00+00:00,5.280,5.280,1.320,0.330,8.440,0.000,0.000
2017-08-05 10:15:00+00:00,5.590,5.590,1.397,0.349,8.440,0.000,0.000
2017-08-05 10:30:00+00:00,5.315,5.315,1.329,0.332,8.440,0.000,0.000
2017-08-05 10:45:00+00:00,5.130,5.130,1.282,0.321,8.440,0.000,0.000
2017-08-05 11:00:00+00:00,5.380,5.380,1.345,0.336,8.440,0.000,0.000
2017-08-05 11:15:00+00:00,5.280,5.280,1.320,0.330,8.440,0.000,0.000
2017-08-05 11:30:00+00:00,5.185,5.185,1.296,0.324,8.440,0.000,0.000
2017-08-05 11:45:00+00:00,5.325,5.325,1.331,0.333,8.440,0.000,0.000
2017-08-05 12:00:00+00:00,5.360,5.360,1.340,0.335,8.440,0.000,0.000
2017-08-05 12:15:00+00:00,5.200,5.200,1.300,0.325,8.440,0.000,0.000
2017-08-05 12:30:00+00:00,5.090,5.090,1.272,0.318,8.440,0.000,0.000
2017-08-05 12:45:00+00:00,5.225,5.225,1.306,0.327,8.440,0.000,0.000
2017-08-05 13:00:00+00:00,5.365,5.365,1.341,0.335,8.440,0.000,0.000
2017-08-05 13:15:00+00:00,5.310,5.310,1.327,0.332,8.440,0.000,0.000
2017-08-05 13:30:00+00:00,5.485,5.485,1.371,0.343,8.440,0.000,0.000
2017-08-05 13:45:00+00:00,5.415,5.415,1.354,0.338,8.440,0.000,0.000
2017-08-05 14:00:00+00:00,5.370,5.370,1.343,0.336,8.440,0.000,0.000
2017-08-05 14:15:00+00:00,5.725,5.725,1.431,0.358,8.440,0.000,0.000
2017-08-05 14:30:00+00:00,5.150,5.150,1.288,0.322,8.440,0.000,0.000
