timestamp_utc,action_kw,actual_kw,charge_ac_kwh,discharge_ac_kwh,loss_kwh,soc_kwh,soc_fraction,capacity_kwh
2024-06-10 01:00:00+00:00,-3.860,-3.860,0.000,0.965,0.040,7.392,0.150,49.444
2024-06-10 01:15:00+00:00,-4.360,-4.360,0.000,1.090,0.045,6.257,0.127,49.444
2024-06-10 01:30:00+00:00,-3.990,-3.990,0.000,0.997,0.042,5.218,0.106,49.444
2024-06-10 01:45:00+00:00,-3.224,-3.224,0.000,0.806,0.034,4.378,0.089,49.444
2024-06-10 02:00:00+00:00,-3.220,-3.220,0.000,0.805,0.034,3.540,0.072,49.444
2024-06-10 02:15:00+00:00,-4.100,-4.100,0.000,1.025,0.043,2.472,0.050,49.444
2024-06-10 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 07:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
2024-06-10 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.472,0.050,49.444
